,Date,Favorite,UnderDog,PointSpread,OverUnder,AwayTeamMoneyLine,HomeTeamMoneyLine,Season,home_team,away_team,home_fav,date_match,home_abbr,away_abbr
906,"September 12, 2019 8:20 PM",at Panthers,Buccaneers,-6.5,48.0,225,-265,2019,Panthers,Buccaneers,True,2019-09-12,CAR,TB
907,"September 15, 2019 1:00 PM",at Steelers,Seahawks,-4.0,47.5,175,-215,2019,Steelers,Seahawks,True,2019-09-15,PIT,SEA
908,"September 15, 2019 1:00 PM",at Bengals,49ers,-0.0,46.5,-110,-110,2019,Bengals,49ers,True,2019-09-15,CIN,SF
909,"September 15, 2019 1:00 PM",Chargers,at Lions,-1.0,46.5,-118,-103,2019,Lions,Chargers,False,2019-09-15,DET,LAC
910,"September 15, 2019 1:00 PM",at Packers,Vikings,-3.0,43.5,145,-177,2019,Packers,Vikings,True,2019-09-15,GB,MIN
911,"September 15, 2019 1:00 PM",Patriots,at Dolphins,-18.0,48.5,-1430,850,2019,Dolphins,Patriots,False,2019-09-15,MIA,NE
912,"September 15, 2019 1:00 PM",at Ravens,Cardinals,-12.5,46.0,460,-670,2019,Ravens,Cardinals,True,2019-09-15,BAL,ARI
913,"September 15, 2019 1:00 PM",Bills,at Giants,-1.5,43.5,-125,102,2019,Giants,Bills,False,2019-09-15,NYG,BUF
914,"September 15, 2019 1:00 PM",Cowboys,at Commanders,-6.0,46.5,-265,205,2019,Commanders,Cowboys,False,2019-09-15,WAS,DAL
915,"September 15, 2019 1:00 PM",at Titans,Colts,-3.0,43.5,145,-177,2019,Titans,Colts,True,2019-09-15,TEN,IND
916,"September 15, 2019 1:00 PM",at Texans,Jaguars,-7.5,42.5,290,-385,2019,Texans,Jaguars,True,2019-09-15,HOU,JAX
917,"September 15, 2019 4:05 PM",Chiefs,at Raiders,-7.0,52.5,-305,235,2019,Raiders,Chiefs,False,2019-09-15,LV,KC
918,"September 15, 2019 4:25 PM",Bears,at Broncos,-3.0,40.0,-165,135,2019,Broncos,Bears,False,2019-09-15,DEN,CHI
919,"September 15, 2019 4:25 PM",at Rams,Saints,-2.0,51.5,107,-130,2019,Rams,Saints,True,2019-09-15,LAR,NO
920,"September 15, 2019 8:20 PM",Eagles,at Falcons,-1.0,53.5,-118,-104,2019,Falcons,Eagles,False,2019-09-15,ATL,PHI
921,"September 16, 2019 8:15 PM",Browns,at Jets,-6.5,45.0,-305,240,2019,Jets,Browns,False,2019-09-16,NYJ,CLE
922,"September 19, 2019 8:20 PM",Titans,at Jaguars,-2.0,38.0,-129,109,2019,Jaguars,Titans,False,2019-09-19,JAX,TEN
923,"September 22, 2019 1:00 PM",at Vikings,Raiders,-9.0,43.5,338,-447,2019,Vikings,Raiders,True,2019-09-22,MIN,LV
924,"September 22, 2019 1:00 PM",at Cowboys,Dolphins,-22.0,47.0,1328,-3223,2019,Cowboys,Dolphins,True,2019-09-22,DAL,MIA
925,"September 22, 2019 1:00 PM",at Patriots,Jets,-20.5,43.5,1249,-3104,2019,Patriots,Jets,True,2019-09-22,NE,NYJ
926,"September 22, 2019 1:00 PM",at Colts,Falcons,-1.5,47.0,107,-129,2019,Colts,Falcons,True,2019-09-22,IND,ATL
927,"September 22, 2019 1:00 PM",at Chiefs,Ravens,-5.5,52.0,205,-247,2019,Chiefs,Ravens,True,2019-09-22,KC,BAL
928,"September 22, 2019 1:00 PM",at Bills,Bengals,-6.0,43.5,216,-270,2019,Bills,Bengals,True,2019-09-22,BUF,CIN
929,"September 22, 2019 1:00 PM",at Packers,Broncos,-7.5,43.0,292,-375,2019,Packers,Broncos,True,2019-09-22,GB,DEN
930,"September 22, 2019 1:00 PM",at Eagles,Lions,-5.5,45.0,195,-237,2019,Eagles,Lions,True,2019-09-22,PHI,DET
931,"September 22, 2019 4:05 PM",at Cardinals,Panthers,-2.5,44.5,112,-135,2019,Cardinals,Panthers,True,2019-09-22,ARI,CAR
932,"September 22, 2019 4:05 PM",at Buccaneers,Giants,-6.0,47.5,218,-272,2019,Buccaneers,Giants,True,2019-09-22,TB,NYG
933,"September 22, 2019 4:25 PM",at 49ers,Steelers,-6.5,44.0,242,-301,2019,49ers,Steelers,True,2019-09-22,SF,PIT
934,"September 22, 2019 4:25 PM",at Seahawks,Saints,-4.5,45.0,186,-226,2019,Seahawks,Saints,True,2019-09-22,SEA,NO
935,"September 22, 2019 4:25 PM",at Chargers,Texans,-3.0,49.0,147,-178,2019,Chargers,Texans,True,2019-09-22,LAC,HOU
936,"September 22, 2019 8:20 PM",Rams,at Browns,-4.0,48.5,-214,175,2019,Browns,Rams,False,2019-09-22,CLE,LAR
937,"September 23, 2019 8:15 PM",Bears,at Commanders,-5.5,41.0,-240,196,2019,Commanders,Bears,False,2019-09-23,WAS,CHI
938,"September 26, 2019 8:20 PM",at Packers,Eagles,-3.5,46.5,159,-196,2019,Packers,Eagles,True,2019-09-26,GB,PHI
939,"September 29, 2019 1:00 PM",Patriots,at Bills,-7.0,41.5,-314,253,2019,Bills,Patriots,False,2019-09-29,BUF,NE
940,"September 29, 2019 1:00 PM",at Falcons,Titans,-3.5,45.5,157,-189,2019,Falcons,Titans,True,2019-09-29,ATL,TEN
941,"September 29, 2019 1:00 PM",at Giants,Commanders,-3.0,49.0,134,-161,2019,Giants,Commanders,True,2019-09-29,NYG,WAS
942,"September 29, 2019 1:00 PM",at Texans,Panthers,-4.0,47.5,173,-212,2019,Texans,Panthers,True,2019-09-29,HOU,CAR
943,"September 29, 2019 1:00 PM",at Ravens,Browns,-7.0,45.0,252,-315,2019,Ravens,Browns,True,2019-09-29,BAL,CLE
944,"September 29, 2019 1:00 PM",Chiefs,at Lions,-6.5,54.5,-331,261,2019,Lions,Chiefs,False,2019-09-29,DET,KC
945,"September 29, 2019 1:00 PM",Chargers,at Dolphins,-14.5,44.5,-970,604,2019,Dolphins,Chargers,False,2019-09-29,MIA,LAC
946,"September 29, 2019 1:00 PM",at Colts,Raiders,-6.5,45.5,245,-303,2019,Colts,Raiders,True,2019-09-29,IND,LV
947,"September 29, 2019 4:05 PM",Seahawks,at Cardinals,-5.0,48.0,-244,196,2019,Cardinals,Seahawks,False,2019-09-29,ARI,SEA
948,"September 29, 2019 4:05 PM",at Rams,Buccaneers,-9.0,49.5,334,-442,2019,Rams,Buccaneers,True,2019-09-29,LAR,TB
949,"September 29, 2019 4:25 PM",at Broncos,Jaguars,-3.0,37.5,129,-155,2019,Broncos,Jaguars,True,2019-09-29,DEN,JAX
950,"September 29, 2019 4:25 PM",at Bears,Vikings,-2.0,38.0,106,-128,2019,Bears,Vikings,True,2019-09-29,CHI,MIN
951,"September 29, 2019 8:20 PM",Cowboys,at Saints,-3.0,47.0,-155,128,2019,Saints,Cowboys,False,2019-09-29,NO,DAL
952,"September 30, 2019 8:15 PM",at Steelers,Bengals,-3.5,45.0,155,-187,2019,Steelers,Bengals,True,2019-09-30,PIT,CIN
953,"October 3, 2019 8:20 PM",at Seahawks,Rams,-1.5,48.5,104,-124,2019,Seahawks,Rams,True,2019-10-03,SEA,LAR
954,"October 6, 2019 1:00 PM",Vikings,at Giants,-5.0,43.5,-222,182,2019,Giants,Vikings,False,2019-10-06,NYG,MIN
955,"October 6, 2019 1:00 PM",Patriots,at Commanders,-15.0,42.5,-906,614,2019,Commanders,Patriots,False,2019-10-06,WAS,NE
956,"October 6, 2019 1:00 PM",at Eagles,Jets,-14.5,44.0,579,-884,2019,Eagles,Jets,True,2019-10-06,PHI,NYJ
957,"October 6, 2019 1:00 PM",at Saints,Buccaneers,-3.0,46.0,139,-168,2019,Saints,Buccaneers,True,2019-10-06,NO,TB
958,"October 6, 2019 1:00 PM",at Bengals,Cardinals,-3.0,47.5,132,-158,2019,Bengals,Cardinals,True,2019-10-06,CIN,ARI
959,"October 6, 2019 1:00 PM",at Texans,Falcons,-4.0,50.0,167,-205,2019,Texans,Falcons,True,2019-10-06,HOU,ATL
960,"October 6, 2019 1:00 PM",Ravens,at Steelers,-3.0,44.0,-183,151,2019,Steelers,Ravens,False,2019-10-06,PIT,BAL
961,"October 6, 2019 1:00 PM",at Titans,Bills,-2.5,39.5,126,-153,2019,Titans,Bills,True,2019-10-06,TEN,BUF
962,"October 6, 2019 1:00 PM",Bears,at Raiders,-5.0,40.5,-233,190,2019,Raiders,Bears,False,2019-10-06,LV,CHI
963,"October 6, 2019 1:00 PM",at Panthers,Jaguars,-3.0,40.0,149,-179,2019,Panthers,Jaguars,True,2019-10-06,CAR,JAX
964,"October 6, 2019 4:05 PM",at Chargers,Broncos,-6.0,44.5,219,-270,2019,Chargers,Broncos,True,2019-10-06,LAC,DEN
965,"October 6, 2019 4:25 PM",at Cowboys,Packers,-3.5,47.0,149,-179,2019,Cowboys,Packers,True,2019-10-06,DAL,GB
966,"October 6, 2019 8:20 PM",at Chiefs,Colts,-11.0,56.0,425,-577,2019,Chiefs,Colts,True,2019-10-06,KC,IND
967,"October 7, 2019 8:15 PM",at 49ers,Browns,-4.5,48.0,187,-227,2019,49ers,Browns,True,2019-10-07,SF,CLE
968,"October 10, 2019 8:20 PM",at Patriots,Giants,-16.5,43.5,733,-1222,2019,Patriots,Giants,True,2019-10-10,NE,NYG
969,"October 13, 2019 9:30 AM",Panthers,at Buccaneers,-2.0,47.0,-129,108,2019,Buccaneers,Panthers,False,2019-10-13,TB,CAR
970,"October 13, 2019 1:00 PM",at Ravens,Bengals,-11.0,47.0,429,-573,2019,Ravens,Bengals,True,2019-10-13,BAL,CIN
971,"October 13, 2019 1:00 PM",at Vikings,Eagles,-3.5,44.0,153,-182,2019,Vikings,Eagles,True,2019-10-13,MIN,PHI
972,"October 13, 2019 1:00 PM",at Chiefs,Texans,-3.5,54.5,165,-197,2019,Chiefs,Texans,True,2019-10-13,KC,HOU
973,"October 13, 2019 1:00 PM",at Jaguars,Saints,-3.0,42.5,130,-155,2019,Jaguars,Saints,True,2019-10-13,JAX,NO
974,"October 13, 2019 1:00 PM",at Browns,Seahawks,-1.0,46.0,-106,-114,2019,Browns,Seahawks,True,2019-10-13,CLE,SEA
975,"October 13, 2019 1:00 PM",Commanders,at Dolphins,-5.0,42.0,-248,201,2019,Dolphins,Commanders,False,2019-10-13,MIA,WAS
976,"October 13, 2019 4:05 PM",Falcons,at Cardinals,-3.0,52.0,-163,136,2019,Cardinals,Falcons,False,2019-10-13,ARI,ATL
977,"October 13, 2019 4:05 PM",at Rams,49ers,-3.0,50.5,147,-176,2019,Rams,49ers,True,2019-10-13,LAR,SF
978,"October 13, 2019 4:25 PM",at Broncos,Titans,-1.0,40.5,-104,-116,2019,Broncos,Titans,True,2019-10-13,DEN,TEN
979,"October 13, 2019 4:25 PM",Cowboys,at Jets,-7.0,43.5,-349,275,2019,Jets,Cowboys,False,2019-10-13,NYJ,DAL
980,"October 13, 2019 8:20 PM",at Chargers,Steelers,-6.0,42.5,239,-296,2019,Chargers,Steelers,True,2019-10-13,LAC,PIT
981,"October 14, 2019 8:15 PM",at Packers,Lions,-3.5,47.0,159,-194,2019,Packers,Lions,True,2019-10-14,GB,DET
982,"October 17, 2019 8:20 PM",Chiefs,at Broncos,-3.0,49.5,-163,136,2019,Broncos,Chiefs,False,2019-10-17,DEN,KC
983,"October 20, 2019 1:00 PM",49ers,at Commanders,-10.0,39.0,-425,332,2019,Commanders,49ers,False,2019-10-20,WAS,SF
984,"October 20, 2019 1:00 PM",at Giants,Cardinals,-3.5,50.5,157,-189,2019,Giants,Cardinals,True,2019-10-20,NYG,ARI
985,"October 20, 2019 1:00 PM",at Colts,Texans,-1.5,47.0,107,-128,2019,Colts,Texans,True,2019-10-20,IND,HOU
986,"October 20, 2019 1:00 PM",Jaguars,at Bengals,-4.5,44.0,-233,190,2019,Bengals,Jaguars,False,2019-10-20,CIN,JAX
987,"October 20, 2019 1:00 PM",Rams,at Falcons,-3.0,55.0,-174,143,2019,Falcons,Rams,False,2019-10-20,ATL,LAR
988,"October 20, 2019 1:00 PM",at Packers,Raiders,-5.5,47.5,201,-246,2019,Packers,Raiders,True,2019-10-20,GB,LV
989,"October 20, 2019 1:00 PM",at Bills,Dolphins,-17.0,42.0,802,-1336,2019,Bills,Dolphins,True,2019-10-20,BUF,MIA
990,"October 20, 2019 1:00 PM",Vikings,at Lions,-2.5,43.0,-148,124,2019,Lions,Vikings,False,2019-10-20,DET,MIN
991,"October 20, 2019 4:05 PM",at Titans,Chargers,-3.0,42.5,129,-154,2019,Titans,Chargers,True,2019-10-20,TEN,LAC
992,"October 20, 2019 4:25 PM",at Bears,Saints,-4.0,37.0,171,-208,2019,Bears,Saints,True,2019-10-20,CHI,NO
993,"October 20, 2019 4:25 PM",at Seahawks,Ravens,-3.0,48.0,131,-158,2019,Seahawks,Ravens,True,2019-10-20,SEA,BAL
994,"October 20, 2019 8:20 PM",at Cowboys,Eagles,-3.0,50.0,139,-166,2019,Cowboys,Eagles,True,2019-10-20,DAL,PHI
995,"October 21, 2019 8:15 PM",Patriots,at Jets,-9.5,43.0,-433,330,2019,Jets,Patriots,False,2019-10-21,NYJ,NE
996,"October 24, 2019 8:20 PM",at Vikings,Commanders,-16.5,41.5,741,-1185,2019,Vikings,Commanders,True,2019-10-24,MIN,WAS
997,"October 27, 2019 1:00 PM",at Lions,Giants,-6.0,49.0,227,-282,2019,Lions,Giants,True,2019-10-27,DET,NYG
998,"October 27, 2019 1:00 PM",at Jaguars,Jets,-7.0,40.0,262,-331,2019,Jaguars,Jets,True,2019-10-27,JAX,NYJ
999,"October 27, 2019 1:00 PM",at Bills,Eagles,-1.0,39.5,-105,-115,2019,Bills,Eagles,True,2019-10-27,BUF,PHI
1000,"October 27, 2019 1:00 PM",Seahawks,at Falcons,-7.5,50.0,-335,269,2019,Falcons,Seahawks,False,2019-10-27,ATL,SEA
1001,"October 27, 2019 1:00 PM",at Titans,Buccaneers,-2.0,45.0,115,-137,2019,Titans,Buccaneers,True,2019-10-27,TEN,TB
1002,"October 27, 2019 1:00 PM",at Saints,Cardinals,-12.5,48.5,463,-633,2019,Saints,Cardinals,True,2019-10-27,NO,ARI
1003,"October 27, 2019 1:00 PM",at Rams,Bengals,-12.5,48.0,465,-636,2019,Rams,Bengals,True,2019-10-27,LAR,CIN
1004,"October 27, 2019 1:00 PM",at Colts,Broncos,-5.5,42.0,198,-242,2019,Colts,Broncos,True,2019-10-27,IND,DEN
1005,"October 27, 2019 1:00 PM",at Bears,Chargers,-3.5,41.0,159,-190,2019,Bears,Chargers,True,2019-10-27,CHI,LAC
1006,"October 27, 2019 4:05 PM",at 49ers,Panthers,-4.0,40.5,172,-209,2019,49ers,Panthers,True,2019-10-27,SF,CAR
1007,"October 27, 2019 4:25 PM",at Patriots,Browns,-9.5,43.0,317,-402,2019,Patriots,Browns,True,2019-10-27,NE,CLE
1008,"October 27, 2019 4:25 PM",at Texans,Raiders,-4.5,52.0,193,-236,2019,Texans,Raiders,True,2019-10-27,HOU,LV
1009,"October 27, 2019 8:20 PM",Packers,at Chiefs,-5.0,48.0,-238,193,2019,Chiefs,Packers,False,2019-10-27,KC,GB
1010,"October 28, 2019 8:15 PM",at Steelers,Dolphins,-13.5,43.5,527,-747,2019,Steelers,Dolphins,True,2019-10-28,PIT,MIA
1011,"October 31, 2019 8:20 PM",49ers,at Cardinals,-10.5,43.5,-521,389,2019,Cardinals,49ers,False,2019-10-31,ARI,SF
1012,"November 3, 2019 9:30 AM",at Jaguars,Texans,-1.0,46.0,-102,-118,2019,Jaguars,Texans,True,2019-11-03,JAX,HOU
1013,"November 3, 2019 1:00 PM",at Steelers,Colts,-1.5,39.5,106,-126,2019,Steelers,Colts,True,2019-11-03,PIT,IND
1014,"November 3, 2019 1:00 PM",Vikings,at Chiefs,-5.5,46.0,-245,200,2019,Chiefs,Vikings,False,2019-11-03,KC,MIN
1015,"November 3, 2019 1:00 PM",at Eagles,Bears,-5.0,41.0,193,-235,2019,Eagles,Bears,True,2019-11-03,PHI,CHI
1016,"November 3, 2019 1:00 PM",at Panthers,Titans,-3.5,43.0,157,-191,2019,Panthers,Titans,True,2019-11-03,CAR,TEN
1017,"November 3, 2019 1:00 PM",at Bills,Commanders,-10.5,37.0,419,-568,2019,Bills,Commanders,True,2019-11-03,BUF,WAS
1018,"November 3, 2019 1:00 PM",Jets,at Dolphins,-3.5,42.5,-184,153,2019,Dolphins,Jets,False,2019-11-03,MIA,NYJ
1019,"November 3, 2019 4:05 PM",at Seahawks,Buccaneers,-4.0,51.0,181,-220,2019,Seahawks,Buccaneers,True,2019-11-03,SEA,TB
1020,"November 3, 2019 4:05 PM",at Raiders,Lions,-2.5,51.0,122,-147,2019,Raiders,Lions,True,2019-11-03,LV,DET
1021,"November 3, 2019 4:25 PM",Packers,at Chargers,-4.0,49.5,-211,174,2019,Chargers,Packers,False,2019-11-03,LAC,GB
1022,"November 3, 2019 4:25 PM",Browns,at Broncos,-4.0,39.0,-200,167,2019,Broncos,Browns,False,2019-11-03,DEN,CLE
1023,"November 3, 2019 8:20 PM",Patriots,at Ravens,-3.0,44.0,-169,140,2019,Ravens,Patriots,False,2019-11-03,BAL,NE
1024,"November 4, 2019 8:15 PM",Cowboys,at Giants,-6.5,48.5,-321,254,2019,Giants,Cowboys,False,2019-11-04,NYG,DAL
1025,"September 10, 2020 8:20 PM",at Chiefs,Texans,-9.5,53.5,323,-422,2020,Chiefs,Texans,True,2020-09-10,KC,HOU
1026,"September 13, 2020 1:00 PM",Colts,at Jaguars,-7.5,44.5,-370,286,2020,Jaguars,Colts,False,2020-09-13,JAX,IND
1027,"September 13, 2020 1:00 PM",at Falcons,Seahawks,-1.0,49.0,-105,-117,2020,Falcons,Seahawks,True,2020-09-13,ATL,SEA
1028,"September 13, 2020 1:00 PM",at Lions,Bears,-2.5,42.5,116,-141,2020,Lions,Bears,True,2020-09-13,DET,CHI
1029,"September 13, 2020 1:00 PM",at Ravens,Browns,-7.5,47.5,276,-356,2020,Ravens,Browns,True,2020-09-13,BAL,CLE
1030,"September 13, 2020 1:00 PM",at Vikings,Packers,-2.5,44.5,112,-136,2020,Vikings,Packers,True,2020-09-13,MIN,GB
1031,"September 13, 2020 1:00 PM",Raiders,at Panthers,-3.0,48.0,-159,130,2020,Panthers,Raiders,False,2020-09-13,CAR,LV
1032,"September 13, 2020 1:00 PM",at Patriots,Dolphins,-7.5,41.5,282,-367,2020,Patriots,Dolphins,True,2020-09-13,NE,MIA
1033,"September 13, 2020 1:00 PM",at Bills,Jets,-6.5,39.5,235,-294,2020,Bills,Jets,True,2020-09-13,BUF,NYJ
1034,"September 13, 2020 1:00 PM",Eagles,at Commanders,-5.5,42.0,-252,207,2020,Commanders,Eagles,False,2020-09-13,WAS,PHI
1035,"September 13, 2020 4:05 PM",Chargers,at Bengals,-2.5,41.0,-143,118,2020,Bengals,Chargers,False,2020-09-13,CIN,LAC
1036,"September 13, 2020 4:25 PM",at Saints,Buccaneers,-4.5,48.0,155,-189,2020,Saints,Buccaneers,True,2020-09-13,NO,TB
1037,"September 13, 2020 4:25 PM",at 49ers,Cardinals,-6.5,48.0,245,-312,2020,49ers,Cardinals,True,2020-09-13,SF,ARI
1038,"September 13, 2020 8:20 PM",at Rams,Cowboys,-1.0,52.0,-109,-112,2020,Rams,Cowboys,True,2020-09-13,LAR,DAL
1039,"September 14, 2020 7:10 PM",Steelers,at Giants,-6.0,44.0,-262,210,2020,Giants,Steelers,False,2020-09-14,NYG,PIT
1040,"September 14, 2020 10:20 PM",Titans,at Broncos,-3.5,41.5,-182,149,2020,Broncos,Titans,False,2020-09-14,DEN,TEN
1041,"November 12, 2020 8:20 PM",Colts,at Titans,-2.0,48.5,-120,101,2020,Titans,Colts,False,2020-11-12,TEN,IND
1042,"November 15, 2020 1:00 PM",at Packers,Jaguars,-13.5,47.0,650,-950,2020,Packers,Jaguars,True,2020-11-15,GB,JAX
1043,"November 15, 2020 1:00 PM",at Browns,Texans,-4.5,46.0,180,-217,2020,Browns,Texans,True,2020-11-15,CLE,HOU
1044,"November 15, 2020 1:00 PM",Eagles,at Giants,-4.5,45.5,-228,192,2020,Giants,Eagles,False,2020-11-15,NYG,PHI
1045,"November 15, 2020 1:00 PM",Buccaneers,at Panthers,-6.0,49.5,-276,225,2020,Panthers,Buccaneers,False,2020-11-15,CAR,TB
1046,"November 15, 2020 1:00 PM",at Lions,Commanders,-2.5,46.0,114,-133,2020,Lions,Commanders,True,2020-11-15,DET,WAS
1047,"November 15, 2020 4:05 PM",at Dolphins,Chargers,-1.5,48.5,109,-128,2020,Dolphins,Chargers,True,2020-11-15,MIA,LAC
1048,"November 15, 2020 4:05 PM",at Cardinals,Bills,-3.0,55.5,127,-151,2020,Cardinals,Bills,True,2020-11-15,ARI,BUF
1049,"November 15, 2020 4:05 PM",at Raiders,Broncos,-3.0,50.5,148,-178,2020,Raiders,Broncos,True,2020-11-15,LV,DEN
1050,"November 15, 2020 4:25 PM",at Steelers,Bengals,-6.5,45.5,235,-286,2020,Steelers,Bengals,True,2020-11-15,PIT,CIN
1051,"November 15, 2020 4:25 PM",at Rams,Seahawks,-2.5,54.5,122,-142,2020,Rams,Seahawks,True,2020-11-15,LAR,SEA
1052,"November 15, 2020 4:25 PM",at Saints,49ers,-9.5,49.5,317,-400,2020,Saints,49ers,True,2020-11-15,NO,SF
1053,"November 15, 2020 8:20 PM",Ravens,at Patriots,-7.0,44.0,-320,261,2020,Patriots,Ravens,False,2020-11-15,NE,BAL
1054,"November 16, 2020 8:15 PM",Vikings,at Bears,-3.0,44.0,-172,143,2020,Bears,Vikings,False,2020-11-16,CHI,MIN
1055,"November 19, 2020 8:20 PM",at Seahawks,Cardinals,-3.0,57.0,145,-170,2020,Seahawks,Cardinals,True,2020-11-19,SEA,ARI
1056,"November 22, 2020 1:00 PM",at Saints,Falcons,-3.5,49.5,158,-186,2020,Saints,Falcons,True,2020-11-22,NO,ATL
1057,"November 22, 2020 1:00 PM",at Commanders,Bengals,-1.5,48.0,103,-123,2020,Commanders,Bengals,True,2020-11-22,WAS,CIN
1058,"November 22, 2020 1:00 PM",Lions,at Panthers,-3.0,47.0,-162,136,2020,Panthers,Lions,False,2020-11-22,CAR,DET
1059,"November 22, 2020 1:00 PM",Patriots,at Texans,-2.5,49.5,-139,118,2020,Texans,Patriots,False,2020-11-22,HOU,NE
1060,"November 22, 2020 1:00 PM",at Browns,Eagles,-2.5,45.5,119,-139,2020,Browns,Eagles,True,2020-11-22,CLE,PHI
1061,"November 22, 2020 1:00 PM",Steelers,at Jaguars,-10.5,47.5,-506,396,2020,Jaguars,Steelers,False,2020-11-22,JAX,PIT
1062,"November 22, 2020 1:00 PM",at Ravens,Titans,-6.0,50.5,212,-258,2020,Ravens,Titans,True,2020-11-22,BAL,TEN
1063,"November 22, 2020 4:05 PM",at Chargers,Jets,-9.5,47.0,355,-453,2020,Chargers,Jets,True,2020-11-22,LAC,NYJ
1064,"November 22, 2020 4:05 PM",Dolphins,at Broncos,-4.0,46.0,-210,176,2020,Broncos,Dolphins,False,2020-11-22,DEN,MIA
1065,"November 22, 2020 4:25 PM",at Colts,Packers,-1.5,52.0,104,-124,2020,Colts,Packers,True,2020-11-22,IND,GB
1066,"November 22, 2020 4:25 PM",at Vikings,Cowboys,-7.0,50.0,241,-294,2020,Vikings,Cowboys,True,2020-11-22,MIN,DAL
1067,"November 22, 2020 8:20 PM",Chiefs,at Raiders,-7.5,56.5,-359,290,2020,Raiders,Chiefs,False,2020-11-22,LV,KC
1068,"November 23, 2020 8:15 PM",at Buccaneers,Rams,-4.0,47.5,174,-209,2020,Buccaneers,Rams,True,2020-11-23,TB,LAR
1069,"November 26, 2020 12:30 PM",Texans,at Lions,-3.0,52.0,-168,141,2020,Lions,Texans,False,2020-11-26,DET,HOU
1070,"November 26, 2020 4:30 PM",at Cowboys,Commanders,-3.0,46.0,127,-149,2020,Cowboys,Commanders,True,2020-11-26,DAL,WAS
1071,"November 29, 2020 1:00 PM",at Colts,Titans,-3.0,51.5,126,-150,2020,Colts,Titans,True,2020-11-29,IND,TEN
1072,"November 29, 2020 1:00 PM",Browns,at Jaguars,-7.0,48.0,-341,275,2020,Jaguars,Browns,False,2020-11-29,JAX,CLE
1073,"November 29, 2020 1:00 PM",Giants,at Bengals,-6.5,45.0,-289,236,2020,Bengals,Giants,False,2020-11-29,CIN,NYG
1074,"November 29, 2020 1:00 PM",Cardinals,at Patriots,-1.0,50.5,-118,-101,2020,Patriots,Cardinals,False,2020-11-29,NE,ARI
1075,"November 29, 2020 1:00 PM",at Vikings,Panthers,-3.0,50.0,127,-150,2020,Vikings,Panthers,True,2020-11-29,MIN,CAR
1076,"November 29, 2020 1:00 PM",at Bills,Chargers,-4.0,51.0,180,-217,2020,Bills,Chargers,True,2020-11-29,BUF,LAC
1077,"November 29, 2020 1:00 PM",Raiders,at Falcons,-3.5,53.0,-184,153,2020,Falcons,Raiders,False,2020-11-29,ATL,LV
1078,"November 29, 2020 1:00 PM",Dolphins,at Jets,-7.5,45.5,-351,284,2020,Jets,Dolphins,False,2020-11-29,NYJ,MIA
1079,"November 29, 2020 4:05 PM",Saints,at Broncos,-16.5,36.5,-1385,863,2020,Broncos,Saints,False,2020-11-29,DEN,NO
1080,"November 29, 2020 4:05 PM",at Rams,49ers,-5.0,44.5,196,-236,2020,Rams,49ers,True,2020-11-29,LAR,SF
1081,"November 29, 2020 4:25 PM",Chiefs,at Buccaneers,-3.5,56.0,-187,156,2020,Buccaneers,Chiefs,False,2020-11-29,TB,KC
1082,"November 29, 2020 8:20 PM",at Packers,Bears,-8.0,44.5,298,-373,2020,Packers,Bears,True,2020-11-29,GB,CHI
1083,"November 30, 2020 8:15 PM",Seahawks,at Eagles,-6.5,49.5,-300,245,2020,Eagles,Seahawks,False,2020-11-30,PHI,SEA
1084,"December 2, 2020 3:40 PM",at Steelers,Ravens,-10.5,41.5,416,-546,2020,Steelers,Ravens,True,2020-12-02,PIT,BAL
1085,"December 6, 2020 1:00 PM",at Dolphins,Bengals,-10.5,43.0,411,-540,2020,Dolphins,Bengals,True,2020-12-06,MIA,CIN
1086,"December 6, 2020 1:00 PM",at Titans,Browns,-4.0,54.0,176,-212,2020,Titans,Browns,True,2020-12-06,TEN,CLE
1087,"December 6, 2020 1:00 PM",at Bears,Lions,-3.0,44.0,133,-158,2020,Bears,Lions,True,2020-12-06,CHI,DET
1088,"December 6, 2020 1:00 PM",Colts,at Texans,-3.0,50.0,-179,150,2020,Texans,Colts,False,2020-12-06,HOU,IND
1089,"December 6, 2020 1:00 PM",at Vikings,Jaguars,-10.0,51.0,366,-470,2020,Vikings,Jaguars,True,2020-12-06,MIN,JAX
1090,"December 6, 2020 1:00 PM",Saints,at Falcons,-3.0,46.0,-153,130,2020,Falcons,Saints,False,2020-12-06,ATL,NO
1091,"December 6, 2020 1:00 PM",Raiders,at Jets,-7.0,48.0,-370,295,2020,Jets,Raiders,False,2020-12-06,NYJ,LV
1092,"December 6, 2020 4:05 PM",at Seahawks,Giants,-10.5,47.5,420,-548,2020,Seahawks,Giants,True,2020-12-06,SEA,NYG
1093,"December 6, 2020 4:05 PM",Rams,at Cardinals,-3.0,49.0,-152,129,2020,Cardinals,Rams,False,2020-12-06,ARI,LAR
1094,"December 6, 2020 4:25 PM",at Packers,Eagles,-8.0,49.5,311,-387,2020,Packers,Eagles,True,2020-12-06,GB,PHI
1095,"December 6, 2020 4:25 PM",at Chargers,Patriots,-2.0,46.5,117,-138,2020,Chargers,Patriots,True,2020-12-06,LAC,NE
1096,"December 6, 2020 8:20 PM",at Chiefs,Broncos,-12.5,51.5,620,-893,2020,Chiefs,Broncos,True,2020-12-06,KC,DEN
